time,open,high,low,close
2020-01-02T23:22:00.000000000Z,1.11732,1.11732,1.11730,1.11732
2020-01-02T23:23:00.000000000Z,1.11734,1.11734,1.11734,1.11734
2020-01-02T23:24:00.000000000Z,1.11732,1.11734,1.11730,1.11730
2020-01-02T23:25:00.000000000Z,1.11733,1.11735,1.11730,1.11730
2020-01-02T23:26:00.000000000Z,1.11727,1.11727,1.11724,1.11724
2020-01-02T23:27:00.000000000Z,1.11728,1.11728,1.11728,1.11728
2020-01-02T23:28:00.000000000Z,1.11724,1.11724,1.11724,1.11724
2020-01-02T23:29:00.000000000Z,1.11727,1.11730,1.11727,1.11730
2020-01-02T23:30:00.000000000Z,1.11732,1.11734,1.11732,1.11734
2020-01-02T23:33:00.000000000Z,1.11732,1.11732,1.11730,1.11730
2020-01-02T23:34:00.000000000Z,1.11727,1.11727,1.11724,1.11724
2020-01-02T23:35:00.000000000Z,1.11722,1.11722,1.11720,1.11720
2020-01-02T23:36:00.000000000Z,1.11717,1.11717,1.11712,1.11712
2020-01-02T23:37:00.000000000Z,1.11710,1.11710,1.11708,1.11708
2020-01-02T23:41:00.000000000Z,1.11705,1.11710,1.11705,1.11710
2020-01-02T23:47:00.000000000Z,1.11707,1.11707,1.11704,1.11704
2020-01-02T23:48:00.000000000Z,1.11707,1.11707,1.11705,1.11705
2020-01-02T23:49:00.000000000Z,1.11702,1.11702,1.11702,1.11702
2020-01-02T23:51:00.000000000Z,1.11704,1.11704,1.11704,1.11704
2020-01-02T23:53:00.000000000Z,1.11707,1.11707,1.11704,1.11707
2020-01-02T23:55:00.000000000Z,1.11709,1.11712,1.11709,1.11710
2020-01-03T00:00:00.000000000Z,1.11707,1.11707,1.11700,1.11700
2020-01-03T00:01:00.000000000Z,1.11702,1.11710,1.11702,1.11710
2020-01-03T00:02:00.000000000Z,1.11706,1.11710,1.11704,1.11704
2020-01-03T00:03:00.000000000Z,1.11707,1.11707,1.11705,1.11705
2020-01-03T00:05:00.000000000Z,1.11702,1.11704,1.11700,1.11704
2020-01-03T00:06:00.000000000Z,1.11702,1.11704,1.11700,1.11704
2020-01-03T00:07:00.000000000Z,1.11707,1.11707,1.11707,1.11707
2020-01-03T00:08:00.000000000Z,1.11709,1.11719,1.11709,1.11719
2020-01-03T00:09:00.000000000Z,1.11721,1.11721,1.11721,1.11721
2020-01-03T00:10:00.000000000Z,1.11724,1.11726,1.11720,1.11720
2020-01-03T00:11:00.000000000Z,1.11723,1.11723,1.11723,1.11723
2020-01-03T00:12:00.000000000Z,1.11720,1.11727,1.11720,1.11727
2020-01-03T00:13:00.000000000Z,1.11729,1.11734,1.11729,1.11734
2020-01-03T00:14:00.000000000Z,1.11737,1.11737,1.11730,1.11730
2020-01-03T00:18:00.000000000Z,1.11728,1.11728,1.11725,1.11725
2020-01-03T00:19:00.000000000Z,1.11722,1.11722,1.11720,1.11720
2020-01-03T00:20:00.000000000Z,1.11718,1.11722,1.11716,1.11722
2020-01-03T00:21:00.000000000Z,1.11724,1.11724,1.11724,1.11724
2020-01-03T00:22:00.000000000Z,1.11722,1.11724,1.11722,1.11724
2020-01-03T00:24:00.000000000Z,1.11722,1.11722,1.11722,1.11722
2020-01-03T00:25:00.000000000Z,1.11724,1.11724,1.11724,1.11724
2020-01-03T00:27:00.000000000Z,1.11728,1.11728,1.11728,1.11728
2020-01-03T00:32:00.000000000Z,1.11725,1.11727,1.11725,1.11727
2020-01-03T00:34:00.000000000Z,1.11729,1.11729,1.11729,1.11729
2020-01-03T00:35:00.000000000Z,1.11727,1.11732,1.11727,1.11727
2020-01-03T00:36:00.000000000Z,1.11729,1.11729,1.11727,1.11727
2020-01-03T00:38:00.000000000Z,1.11730,1.11730,1.11730,1.11730
2020-01-03T00:39:00.000000000Z,1.11726,1.11726,1.11726,1.11726
2020-01-03T00:40:00.000000000Z,1.11728,1.11728,1.11726,1.11726
2020-01-03T00:45:00.000000000Z,1.11728,1.11732,1.11728,1.11732
2020-01-03T00:49:00.000000000Z,1.11734,1.11734,1.11734,1.11734
2020-01-03T00:50:00.000000000Z,1.11738,1.11740,1.11738,1.11740
2020-01-03T00:52:00.000000000Z,1.11743,1.11746,1.11743,1.11743
2020-01-03T00:53:00.000000000Z,1.11745,1.11745,1.11745,1.11745
2020-01-03T00:54:00.000000000Z,1.11743,1.11746,1.11743,1.11746
2020-01-03T00:55:00.000000000Z,1.11748,1.11758,1.11748,1.11758
2020-01-03T00:57:00.000000000Z,1.11760,1.11760,1.11757,1.11758
2020-01-03T00:59:00.000000000Z,1.11755,1.11755,1.11755,1.11755
2020-01-03T01:00:00.000000000Z,1.11758,1.11758,1.11748,1.11750
2020-01-03T01:01:00.000000000Z,1.11748,1.11748,1.11748,1.11748
2020-01-03T01:02:00.000000000Z,1.11750,1.11750,1.11750,1.11750
2020-01-03T01:03:00.000000000Z,1.11752,1.11755,1.11752,1.11755
2020-01-03T01:04:00.000000000Z,1.11758,1.11758,1.11758,1.11758
2020-01-03T01:06:00.000000000Z,1.11760,1.11762,1.11760,1.11762
2020-01-03T01:07:00.000000000Z,1.11760,1.11760,1.11757,1.11760
2020-01-03T01:08:00.000000000Z,1.11762,1.11764,1.11762,1.11764
2020-01-03T01:10:00.000000000Z,1.11762,1.11762,1.11759,1.11761
2020-01-03T01:11:00.000000000Z,1.11763,1.11778,1.11763,1.11776
2020-01-03T01:12:00.000000000Z,1.11774,1.11777,1.11770,1.11777
2020-01-03T01:13:00.000000000Z,1.11774,1.11778,1.11774,1.11778
2020-01-03T01:14:00.000000000Z,1.11776,1.11776,1.11776,1.11776
2020-01-03T01:15:00.000000000Z,1.11778,1.11778,1.11772,1.11772
2020-01-03T01:16:00.000000000Z,1.11774,1.11778,1.11774,1.11776
2020-01-03T01:17:00.000000000Z,1.11778,1.11780,1.11778,1.11778
2020-01-03T01:18:00.000000000Z,1.11780,1.11780,1.11777,1.11777
2020-01-03T01:19:00.000000000Z,1.11779,1.11784,1.11779,1.11782
2020-01-03T01:21:00.000000000Z,1.11779,1.11779,1.11772,1.11772
2020-01-03T01:23:00.000000000Z,1.11770,1.11770,1.11766,1.11766
2020-01-03T01:24:00.000000000Z,1.11764,1.11768,1.11764,1.11768
2020-01-03T01:26:00.000000000Z,1.11770,1.11773,1.11768,1.11773
2020-01-03T01:27:00.000000000Z,1.11770,1.11770,1.11764,1.11766
2020-01-03T01:28:00.000000000Z,1.11764,1.11764,1.11761,1.11761
2020-01-03T01:29:00.000000000Z,1.11763,1.11763,1.11759,1.11759
2020-01-03T01:30:00.000000000Z,1.11756,1.11756,1.11752,1.11752
2020-01-03T01:31:00.000000000Z,1.11750,1.11752,1.11747,1.11750
2020-01-03T01:32:00.000000000Z,1.11746,1.11746,1.11746,1.11746
2020-01-03T01:33:00.000000000Z,1.11748,1.11748,1.11746,1.11746
2020-01-03T01:34:00.000000000Z,1.11748,1.11754,1.11748,1.11754
2020-01-03T01:35:00.000000000Z,1.11756,1.11756,1.11751,1.11751
2020-01-03T01:36:00.000000000Z,1.11748,1.11748,1.11746,1.11746
2020-01-03T01:37:00.000000000Z,1.11748,1.11748,1.11748,1.11748
2020-01-03T01:38:00.000000000Z,1.11746,1.11746,1.11744,1.11744
2020-01-03T01:39:00.000000000Z,1.11741,1.11744,1.11738,1.11740
2020-01-03T01:40:00.000000000Z,1.11744,1.11748,1.11744,1.11746
2020-01-03T01:41:00.000000000Z,1.11744,1.11744,1.11730,1.11732
2020-01-03T01:42:00.000000000Z,1.11736,1.11740,1.11733,1.11735
2020-01-03T01:43:00.000000000Z,1.11733,1.11740,1.11733,1.11740
2020-01-03T01:44:00.000000000Z,1.11737,1.11737,1.11730,1.11730
2020-01-03T01:45:00.000000000Z,1.11732,1.11732,1.11724,1.11724
2020-01-03T01:46:00.000000000Z,1.11722,1.11732,1.11722,1.11732
2020-01-03T01:47:00.000000000Z,1.11734,1.11734,1.11730,1.11734
2020-01-03T01:48:00.000000000Z,1.11737,1.11741,1.11736,1.11741
2020-01-03T01:49:00.000000000Z,1.11744,1.11746,1.11744,1.11746
2020-01-03T01:51:00.000000000Z,1.11744,1.11746,1.11744,1.11746
2020-01-03T01:52:00.000000000Z,1.11748,1.11750,1.11745,1.11745
2020-01-03T01:53:00.000000000Z,1.11748,1.11754,1.11748,1.11754
2020-01-03T01:54:00.000000000Z,1.11758,1.11767,1.11748,1.11767
2020-01-03T01:55:00.000000000Z,1.11764,1.11768,1.11758,1.11758
2020-01-03T01:56:00.000000000Z,1.11762,1.11769,1.11758,1.11758
2020-01-03T01:57:00.000000000Z,1.11762,1.11764,1.11754,1.11754
2020-01-03T01:58:00.000000000Z,1.11756,1.11759,1.11736,1.11738
2020-01-03T01:59:00.000000000Z,1.11736,1.11739,1.11736,1.11736
2020-01-03T02:00:00.000000000Z,1.11738,1.11746,1.11734,1.11741
2020-01-03T02:01:00.000000000Z,1.11743,1.11746,1.11741,1.11746
2020-01-03T02:02:00.000000000Z,1.11744,1.11755,1.11742,1.11755
2020-01-03T02:03:00.000000000Z,1.11753,1.11756,1.11753,1.11756
2020-01-03T02:04:00.000000000Z,1.11758,1.11763,1.11756,1.11756
2020-01-03T02:05:00.000000000Z,1.11754,1.11756,1.11754,1.11754
2020-01-03T02:06:00.000000000Z,1.11750,1.11752,1.11744,1.11744
2020-01-03T02:07:00.000000000Z,1.11742,1.11750,1.11742,1.11748
2020-01-03T02:08:00.000000000Z,1.11750,1.11757,1.11750,1.11750
2020-01-03T02:09:00.000000000Z,1.11748,1.11748,1.11748,1.11748
2020-01-03T02:10:00.000000000Z,1.11750,1.11764,1.11750,1.11764
2020-01-03T02:11:00.000000000Z,1.11766,1.11766,1.11766,1.11766
2020-01-03T02:12:00.000000000Z,1.11764,1.11764,1.11760,1.11760
2020-01-03T02:13:00.000000000Z,1.11758,1.11760,1.11755,1.11755
2020-01-03T02:14:00.000000000Z,1.11758,1.11758,1.11754,1.11754
2020-01-03T02:15:00.000000000Z,1.11757,1.11762,1.11757,1.11762
2020-01-03T02:16:00.000000000Z,1.11765,1.11765,1.11755,1.11765
2020-01-03T02:17:00.000000000Z,1.11762,1.11772,1.11762,1.11766
2020-01-03T02:18:00.000000000Z,1.11768,1.11770,1.11764,1.11764
2020-01-03T02:19:00.000000000Z,1.11766,1.11766,1.11758,1.11758
2020-01-03T02:20:00.000000000Z,1.11760,1.11760,1.11758,1.11760
2020-01-03T02:21:00.000000000Z,1.11758,1.11758,1.11752,1.11752
2020-01-03T02:22:00.000000000Z,1.11750,1.11750,1.11744,1.11746
2020-01-03T02:23:00.000000000Z,1.11748,1.11748,1.11744,1.11744
2020-01-03T02:24:00.000000000Z,1.11746,1.11748,1.11744,1.11746
2020-01-03T02:25:00.000000000Z,1.11748,1.11753,1.11748,1.11753
2020-01-03T02:26:00.000000000Z,1.11755,1.11758,1.11753,1.11758
2020-01-03T02:27:00.000000000Z,1.11760,1.11760,1.11750,1.11760
2020-01-03T02:28:00.000000000Z,1.11758,1.11759,1.11753,1.11759
2020-01-03T02:29:00.000000000Z,1.11762,1.11764,1.11762,1.11764
2020-01-03T02:30:00.000000000Z,1.11767,1.11774,1.11767,1.11774
2020-01-03T02:31:00.000000000Z,1.11772,1.11772,1.11756,1.11761
2020-01-03T02:32:00.000000000Z,1.11763,1.11766,1.11763,1.11766
2020-01-03T02:33:00.000000000Z,1.11763,1.11763,1.11760,1.11760
2020-01-03T02:34:00.000000000Z,1.11760,1.11760,1.11758,1.11760
2020-01-03T02:35:00.000000000Z,1.11762,1.11769,1.11758,1.11767
2020-01-03T02:36:00.000000000Z,1.11764,1.11772,1.11764,1.11772
2020-01-03T02:37:00.000000000Z,1.11770,1.11772,1.11761,1.11764
2020-01-03T02:38:00.000000000Z,1.11761,1.11766,1.11761,1.11761
2020-01-03T02:39:00.000000000Z,1.11758,1.11761,1.11756,1.11758
2020-01-03T02:40:00.000000000Z,1.11761,1.11771,1.11761,1.11766
2020-01-03T02:41:00.000000000Z,1.11768,1.11768,1.11758,1.11760
2020-01-03T02:42:00.000000000Z,1.11762,1.11762,1.11756,1.11758
2020-01-03T02:43:00.000000000Z,1.11760,1.11769,1.11760,1.11761
2020-01-03T02:44:00.000000000Z,1.11758,1.11767,1.11753,1.11767
2020-01-03T02:45:00.000000000Z,1.11764,1.11768,1.11760,1.11763
2020-01-03T02:46:00.000000000Z,1.11761,1.11766,1.11756,1.11763
2020-01-03T02:47:00.000000000Z,1.11763,1.11766,1.11758,1.11766
2020-01-03T02:48:00.000000000Z,1.11764,1.11771,1.11760,1.11771
2020-01-03T02:49:00.000000000Z,1.11768,1.11768,1.11742,1.11742
2020-01-03T02:50:00.000000000Z,1.11744,1.11751,1.11739,1.11740
2020-01-03T02:51:00.000000000Z,1.11742,1.11746,1.11738,1.11746
2020-01-03T02:52:00.000000000Z,1.11744,1.11746,1.11740,1.11746
2020-01-03T02:53:00.000000000Z,1.11748,1.11748,1.11743,1.11743
2020-01-03T02:54:00.000000000Z,1.11740,1.11745,1.11738,1.11745
2020-01-03T02:55:00.000000000Z,1.11742,1.11744,1.11737,1.11738
2020-01-03T02:56:00.000000000Z,1.11740,1.11742,1.11740,1.11740
2020-01-03T02:57:00.000000000Z,1.11738,1.11738,1.11733,1.11733
2020-01-03T02:58:00.000000000Z,1.11735,1.11735,1.11733,1.11733
2020-01-03T02:59:00.000000000Z,1.11730,1.11730,1.11720,1.11728
2020-01-03T03:00:00.000000000Z,1.11725,1.11725,1.11718,1.11718
2020-01-03T03:01:00.000000000Z,1.11720,1.11725,1.11720,1.11725
2020-01-03T03:02:00.000000000Z,1.11727,1.11732,1.11727,1.11728
2020-01-03T03:03:00.000000000Z,1.11725,1.11725,1.11720,1.11724
2020-01-03T03:04:00.000000000Z,1.11722,1.11722,1.11716,1.11716
2020-01-03T03:05:00.000000000Z,1.11714,1.11716,1.11714,1.11716
2020-01-03T03:06:00.000000000Z,1.11719,1.11726,1.11719,1.11726
2020-01-03T03:07:00.000000000Z,1.11729,1.11732,1.11729,1.11730
2020-01-03T03:08:00.000000000Z,1.11732,1.11732,1.11732,1.11732
2020-01-03T03:09:00.000000000Z,1.11730,1.11733,1.11728,1.11730
2020-01-03T03:10:00.000000000Z,1.11728,1.11728,1.11720,1.11720
2020-01-03T03:11:00.000000000Z,1.11722,1.11732,1.11722,1.11727
2020-01-03T03:12:00.000000000Z,1.11729,1.11729,1.11720,1.11720
2020-01-03T03:13:00.000000000Z,1.11722,1.11724,1.11718,1.11724
2020-01-03T03:14:00.000000000Z,1.11727,1.11729,1.11727,1.11729
2020-01-03T03:15:00.000000000Z,1.11732,1.11732,1.11722,1.11724
2020-01-03T03:16:00.000000000Z,1.11721,1.11721,1.11716,1.11716
2020-01-03T03:17:00.000000000Z,1.11718,1.11718,1.11710,1.11710
2020-01-03T03:18:00.000000000Z,1.11712,1.11722,1.11712,1.11722
2020-01-03T03:19:00.000000000Z,1.11720,1.11730,1.11720,1.11730
2020-01-03T03:20:00.000000000Z,1.11726,1.11726,1.11724,1.11726
2020-01-03T03:21:00.000000000Z,1.11723,1.11725,1.11716,1.11716
2020-01-03T03:22:00.000000000Z,1.11718,1.11718,1.11705,1.11705
2020-01-03T03:23:00.000000000Z,1.11702,1.11702,1.11697,1.11697
2020-01-03T03:24:00.000000000Z,1.11700,1.11704,1.11700,1.11704
2020-01-03T03:25:00.000000000Z,1.11707,1.11710,1.11706,1.11706
2020-01-03T03:26:00.000000000Z,1.11710,1.11716,1.11710,1.11716
2020-01-03T03:27:00.000000000Z,1.11714,1.11716,1.11714,1.11716
2020-01-03T03:28:00.000000000Z,1.11718,1.11718,1.11714,1.11714
2020-01-03T03:29:00.000000000Z,1.11716,1.11718,1.11716,1.11718
2020-01-03T03:30:00.000000000Z,1.11722,1.11724,1.11722,1.11724
2020-01-03T03:31:00.000000000Z,1.11726,1.11726,1.11717,1.11720
2020-01-03T03:33:00.000000000Z,1.11722,1.11722,1.11714,1.11714
2020-01-03T03:34:00.000000000Z,1.11716,1.11716,1.11714,1.11714
2020-01-03T03:36:00.000000000Z,1.11716,1.11716,1.11716,1.11716
2020-01-03T03:37:00.000000000Z,1.11714,1.11714,1.11714,1.11714
2020-01-03T03:38:00.000000000Z,1.11716,1.11716,1.11714,1.11714
2020-01-03T03:39:00.000000000Z,1.11716,1.11716,1.11716,1.11716
2020-01-03T03:40:00.000000000Z,1.11714,1.11718,1.11714,1.11716
2020-01-03T03:41:00.000000000Z,1.11718,1.11718,1.11716,1.11716
2020-01-03T03:42:00.000000000Z,1.11718,1.11718,1.11714,1.11718
2020-01-03T03:43:00.000000000Z,1.11722,1.11724,1.11716,1.11718
2020-01-03T03:44:00.000000000Z,1.11721,1.11721,1.11721,1.11721
2020-01-03T03:45:00.000000000Z,1.11724,1.11732,1.11724,1.11730
2020-01-03T03:46:00.000000000Z,1.11732,1.11732,1.11730,1.11730
2020-01-03T03:47:00.000000000Z,1.11726,1.11729,1.11722,1.11729
2020-01-03T03:48:00.000000000Z,1.11727,1.11727,1.11725,1.11725
2020-01-03T03:49:00.000000000Z,1.11727,1.11727,1.11725,1.11725
2020-01-03T03:50:00.000000000Z,1.11727,1.11727,1.11725,1.11725
2020-01-03T03:51:00.000000000Z,1.11727,1.11729,1.11726,1.11726
2020-01-03T03:52:00.000000000Z,1.11728,1.11732,1.11728,1.11732
2020-01-03T03:54:00.000000000Z,1.11734,1.11734,1.11730,1.11730
2020-01-03T03:55:00.000000000Z,1.11732,1.11736,1.11732,1.11734
2020-01-03T03:57:00.000000000Z,1.11736,1.11736,1.11734,1.11734
2020-01-03T03:58:00.000000000Z,1.11731,1.11731,1.11726,1.11726
2020-01-03T03:59:00.000000000Z,1.11724,1.11730,1.11720,1.11722
2020-01-03T04:00:00.000000000Z,1.11724,1.11736,1.11724,1.11732
2020-01-03T04:01:00.000000000Z,1.11730,1.11736,1.11727,1.11736
2020-01-03T04:02:00.000000000Z,1.11738,1.11742,1.11734,1.11734
2020-01-03T04:03:00.000000000Z,1.11736,1.11744,1.11736,1.11744
2020-01-03T04:04:00.000000000Z,1.11746,1.11746,1.11740,1.11742
2020-01-03T04:05:00.000000000Z,1.11745,1.11745,1.11743,1.11743
2020-01-03T04:06:00.000000000Z,1.11745,1.11748,1.11742,1.11746
2020-01-03T04:07:00.000000000Z,1.11750,1.11750,1.11750,1.11750
2020-01-03T04:08:00.000000000Z,1.11746,1.11746,1.11743,1.11743
2020-01-03T04:09:00.000000000Z,1.11740,1.11740,1.11736,1.11740
2020-01-03T04:10:00.000000000Z,1.11738,1.11742,1.11738,1.11740
2020-01-03T04:11:00.000000000Z,1.11737,1.11742,1.11737,1.11742
2020-01-03T04:12:00.000000000Z,1.11740,1.11742,1.11740,1.11740
2020-01-03T04:13:00.000000000Z,1.11742,1.11747,1.11742,1.11747
2020-01-03T04:15:00.000000000Z,1.11744,1.11744,1.11740,1.11742
2020-01-03T04:16:00.000000000Z,1.11744,1.11744,1.11736,1.11738
2020-01-03T04:18:00.000000000Z,1.11736,1.11738,1.11736,1.11738
2020-01-03T04:19:00.000000000Z,1.11736,1.11738,1.11736,1.11738
2020-01-03T04:20:00.000000000Z,1.11736,1.11736,1.11736,1.11736
2020-01-03T04:22:00.000000000Z,1.11738,1.11738,1.11736,1.11738
2020-01-03T04:23:00.000000000Z,1.11736,1.11736,1.11736,1.11736
2020-01-03T04:25:00.000000000Z,1.11738,1.11738,1.11738,1.11738
2020-01-03T04:26:00.000000000Z,1.11736,1.11736,1.11736,1.11736
2020-01-03T04:28:00.000000000Z,1.11738,1.11738,1.11736,1.11736
2020-01-03T04:29:00.000000000Z,1.11739,1.11739,1.11736,1.11736
2020-01-03T04:30:00.000000000Z,1.11739,1.11741,1.11739,1.11741
2020-01-03T04:31:00.000000000Z,1.11743,1.11743,1.11741,1.11741
2020-01-03T04:35:00.000000000Z,1.11739,1.11739,1.11736,1.11736
2020-01-03T04:38:00.000000000Z,1.11738,1.11738,1.11736,1.11736
2020-01-03T04:39:00.000000000Z,1.11734,1.11734,1.11726,1.11728
2020-01-03T04:40:00.000000000Z,1.11726,1.11726,1.11716,1.11718
2020-01-03T04:41:00.000000000Z,1.11722,1.11722,1.11714,1.11714
2020-01-03T04:42:00.000000000Z,1.11712,1.11712,1.11705,1.11707
2020-01-03T04:43:00.000000000Z,1.11709,1.11714,1.11709,1.11714
2020-01-03T04:44:00.000000000Z,1.11716,1.11718,1.11716,1.11718
2020-01-03T04:46:00.000000000Z,1.11716,1.11716,1.11716,1.11716
2020-01-03T04:47:00.000000000Z,1.11713,1.11713,1.11700,1.11700
2020-01-03T04:48:00.000000000Z,1.11704,1.11704,1.11704,1.11704
2020-01-03T04:51:00.000000000Z,1.11701,1.11701,1.11701,1.11701
2020-01-03T04:52:00.000000000Z,1.11704,1.11706,1.11701,1.11704
2020-01-03T04:53:00.000000000Z,1.11702,1.11704,1.11702,1.11704
2020-01-03T04:54:00.000000000Z,1.11702,1.11704,1.11698,1.11703
2020-01-03T04:55:00.000000000Z,1.11700,1.11700,1.11696,1.11696
2020-01-03T04:56:00.000000000Z,1.11693,1.11693,1.11693,1.11693
2020-01-03T04:57:00.000000000Z,1.11690,1.11690,1.11688,1.11690
2020-01-03T04:58:00.000000000Z,1.11693,1.11698,1.11690,1.11698
2020-01-03T04:59:00.000000000Z,1.11700,1.11702,1.11698,1.11702
2020-01-03T05:00:00.000000000Z,1.11704,1.11704,1.11702,1.11702
2020-01-03T05:01:00.000000000Z,1.11700,1.11705,1.11700,1.11705
2020-01-03T05:02:00.000000000Z,1.11702,1.11705,1.11702,1.11702
2020-01-03T05:03:00.000000000Z,1.11704,1.11704,1.11704,1.11704
2020-01-03T05:04:00.000000000Z,1.11702,1.11702,1.11700,1.11700
2020-01-03T05:05:00.000000000Z,1.11697,1.11702,1.11697,1.11702
2020-01-03T05:06:00.000000000Z,1.11700,1.11700,1.11695,1.11695
2020-01-03T05:07:00.000000000Z,1.11693,1.11698,1.11692,1.11692
2020-01-03T05:08:00.000000000Z,1.11695,1.11695,1.11695,1.11695
2020-01-03T05:09:00.000000000Z,1.11693,1.11693,1.11691,1.11691
2020-01-03T05:10:00.000000000Z,1.11688,1.11691,1.11686,1.11686
2020-01-03T05:11:00.000000000Z,1.11688,1.11688,1.11676,1.11676
2020-01-03T05:12:00.000000000Z,1.11678,1.11680,1.11678,1.11678
2020-01-03T05:13:00.000000000Z,1.11676,1.11678,1.11676,1.11676
2020-01-03T05:14:00.000000000Z,1.11678,1.11680,1.11671,1.11675
2020-01-03T05:15:00.000000000Z,1.11673,1.11674,1.11671,1.11674
2020-01-03T05:16:00.000000000Z,1.11671,1.11671,1.11664,1.11664
2020-01-03T05:17:00.000000000Z,1.11666,1.11669,1.11666,1.11669
2020-01-03T05:18:00.000000000Z,1.11666,1.11668,1.11662,1.11668
2020-01-03T05:19:00.000000000Z,1.11666,1.11668,1.11660,1.11660
2020-01-03T05:20:00.000000000Z,1.11658,1.11663,1.11654,1.11656
2020-01-03T05:21:00.000000000Z,1.11658,1.11661,1.11658,1.11661
2020-01-03T05:23:00.000000000Z,1.11659,1.11661,1.11659,1.11661
2020-01-03T05:24:00.000000000Z,1.11664,1.11664,1.11662,1.11662
2020-01-03T05:25:00.000000000Z,1.11659,1.11661,1.11654,1.11659
2020-01-03T05:26:00.000000000Z,1.11661,1.11661,1.11644,1.11646
2020-01-03T05:27:00.000000000Z,1.11648,1.11655,1.11648,1.11655
2020-01-03T05:28:00.000000000Z,1.11658,1.11664,1.11658,1.11664
2020-01-03T05:29:00.000000000Z,1.11666,1.11666,1.11664,1.11664
2020-01-03T05:30:00.000000000Z,1.11662,1.11664,1.11658,1.11661
2020-01-03T05:31:00.000000000Z,1.11664,1.11676,1.11664,1.11676
2020-01-03T05:32:00.000000000Z,1.11674,1.11677,1.11674,1.11675
2020-01-03T05:33:00.000000000Z,1.11677,1.11685,1.11677,1.11684
2020-01-03T05:34:00.000000000Z,1.11682,1.11690,1.11682,1.11690
2020-01-03T05:35:00.000000000Z,1.11692,1.11698,1.11692,1.11696
2020-01-03T05:36:00.000000000Z,1.11694,1.11694,1.11684,1.11688
2020-01-03T05:37:00.000000000Z,1.11690,1.11690,1.11676,1.11678
2020-01-03T05:38:00.000000000Z,1.11676,1.11680,1.11676,1.11678
2020-01-03T05:39:00.000000000Z,1.11676,1.11680,1.11672,1.11680
2020-01-03T05:40:00.000000000Z,1.11682,1.11688,1.11682,1.11685
2020-01-03T05:41:00.000000000Z,1.11682,1.11685,1.11682,1.11685
2020-01-03T05:42:00.000000000Z,1.11687,1.11698,1.11687,1.11696
2020-01-03T05:43:00.000000000Z,1.11694,1.11696,1.11691,1.11693
2020-01-03T05:44:00.000000000Z,1.11690,1.11693,1.11688,1.11691
2020-01-03T05:45:00.000000000Z,1.11694,1.11698,1.11694,1.11696
2020-01-03T05:46:00.000000000Z,1.11694,1.11694,1.11694,1.11694
2020-01-03T05:47:00.000000000Z,1.11696,1.11696,1.11694,1.11694
2020-01-03T05:48:00.000000000Z,1.11696,1.11698,1.11694,1.11694
2020-01-03T05:49:00.000000000Z,1.11696,1.11696,1.11696,1.11696
2020-01-03T05:51:00.000000000Z,1.11698,1.11698,1.11693,1.11695
2020-01-03T05:52:00.000000000Z,1.11698,1.11700,1.11698,1.11698
2020-01-03T05:53:00.000000000Z,1.11700,1.11700,1.11700,1.11700
2020-01-03T05:54:00.000000000Z,1.11700,1.11700,1.11695,1.11695
2020-01-03T05:55:00.000000000Z,1.11698,1.11700,1.11698,1.11700
2020-01-03T05:56:00.000000000Z,1.11698,1.11700,1.11694,1.11694
2020-01-03T05:57:00.000000000Z,1.11691,1.11691,1.11684,1.11688
2020-01-03T05:58:00.000000000Z,1.11686,1.11686,1.11671,1.11673
2020-01-03T05:59:00.000000000Z,1.11671,1.11673,1.11664,1.11664
2020-01-03T06:00:00.000000000Z,1.11664,1.11667,1.11658,1.11660
2020-01-03T06:01:00.000000000Z,1.11658,1.11664,1.11654,1.11662
2020-01-03T06:02:00.000000000Z,1.11664,1.11668,1.11656,1.11658
2020-01-03T06:03:00.000000000Z,1.11656,1.11656,1.11641,1.11651
2020-01-03T06:04:00.000000000Z,1.11648,1.11658,1.11648,1.11655
2020-01-03T06:05:00.000000000Z,1.11658,1.11663,1.11647,1.11652
2020-01-03T06:06:00.000000000Z,1.11654,1.11659,1.11649,1.11659
2020-01-03T06:07:00.000000000Z,1.11661,1.11666,1.11658,1.11664
2020-01-03T06:08:00.000000000Z,1.11666,1.11666,1.11659,1.11659
2020-01-03T06:09:00.000000000Z,1.11657,1.11660,1.11652,1.11656
2020-01-03T06:10:00.000000000Z,1.11658,1.11660,1.11658,1.11658
2020-01-03T06:11:00.000000000Z,1.11660,1.11660,1.11655,1.11658
2020-01-03T06:12:00.000000000Z,1.11660,1.11663,1.11653,1.11656
2020-01-03T06:13:00.000000000Z,1.11658,1.11658,1.11654,1.11656
2020-01-03T06:14:00.000000000Z,1.11654,1.11659,1.11654,1.11654
2020-01-03T06:15:00.000000000Z,1.11656,1.11656,1.11645,1.11647
2020-01-03T06:16:00.000000000Z,1.11645,1.11652,1.11644,1.11649
2020-01-03T06:17:00.000000000Z,1.11652,1.11661,1.11652,1.11661
2020-01-03T06:18:00.000000000Z,1.11664,1.11664,1.11661,1.11661
2020-01-03T06:19:00.000000000Z,1.11664,1.11667,1.11662,1.11667
2020-01-03T06:21:00.000000000Z,1.11664,1.11667,1.11664,1.11665
2020-01-03T06:22:00.000000000Z,1.11667,1.11676,1.11667,1.11672
2020-01-03T06:23:00.000000000Z,1.11670,1.11670,1.11660,1.11660
2020-01-03T06:24:00.000000000Z,1.11663,1.11666,1.11663,1.11666
